class,filename,height,width,xmax,xmin,ymax,ymin
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 11-30-00-05_cam2.jpg,1080,1920,489,456,759,723
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 12-45-00-05_cam2.jpg,1080,1920,1808,1733,833,765
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 12-45-00-05_cam2.jpg,1080,1920,1400,1329,744,640
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 12-45-00-05_cam2.jpg,1080,1920,480,441,178,129
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 12-45-00-05_cam2.jpg,1080,1920,747,708,129,81
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 12-45-00-05_cam2.jpg,1080,1920,1493,1432,544,495
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 12-45-00-05_cam2.jpg,1080,1920,239,199,1028,979
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 12-45-00-05_cam2.jpg,1080,1920,401,370,240,202
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 12-45-00-05_cam2.jpg,1080,1920,1138,1077,502,457
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 12-45-00-05_cam2.jpg,1080,1920,610,547,204,168
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 12-45-00-05_cam2.jpg,1080,1920,1709,1671,1055,1015
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 12-45-00-05_cam2.jpg,1080,1920,911,860,1072,1033
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 12-45-00-05_cam2.jpg,1080,1920,399,363,588,552
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 12-45-00-05_cam2.jpg,1080,1920,1281,1201,200,171
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 12-45-00-05_cam2.jpg,1080,1920,853,764,881,808
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 12-45-00-05_cam2.jpg,1080,1920,1891,1863,732,694
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 12-45-00-05_cam2.jpg,1080,1920,948,911,1034,1005
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 13-15-00-05_cam2.jpg,1080,1920,365,330,102,67
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 13-15-00-05_cam2.jpg,1080,1920,1173,1138,942,909
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 13-15-00-05_cam2.jpg,1080,1920,417,342,959,839
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 13-15-00-05_cam2.jpg,1080,1920,1448,1416,396,347
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 13-15-00-05_cam2.jpg,1080,1920,951,912,847,815
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 13-15-00-05_cam2.jpg,1080,1920,1180,1144,345,315
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 13-15-00-05_cam2.jpg,1080,1920,1609,1541,644,549
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 13-15-00-05_cam2.jpg,1080,1920,85,57,808,773
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 13-15-00-05_cam2.jpg,1080,1920,261,226,176,133
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 13-15-00-05_cam2.jpg,1080,1920,1784,1759,356,320
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 13-15-00-05_cam2.jpg,1080,1920,1736,1697,325,292
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-05 13-15-00-05_cam2.jpg,1080,1920,172,144,1027,993
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-07 10-45-00-05_cam2.jpg,1080,1920,1468,1413,395,341
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 10-45-00-05_cam2.jpg,1080,1920,1251,1171,777,670
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 10-45-00-05_cam2.jpg,1080,1920,1195,1139,416,346
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 10-45-00-05_cam2.jpg,1080,1920,1252,1182,1072,1016
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 10-45-00-05_cam2.jpg,1080,1920,824,784,576,536
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 10-45-00-05_cam2.jpg,1080,1920,84,51,546,494
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 10-45-00-05_cam2.jpg,1080,1920,1179,1141,988,950
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 10-45-00-05_cam2.jpg,1080,1920,1668,1630,390,316
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 10-45-00-05_cam2.jpg,1080,1920,926,894,693,665
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 10-45-00-05_cam2.jpg,1080,1920,173,148,499,461
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 10-45-00-05_cam2.jpg,1080,1920,1250,1202,358,289
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 10-45-00-05_cam2.jpg,1080,1920,1658,1564,1062,946
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 10-45-00-05_cam2.jpg,1080,1920,1294,1226,665,580
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 10-45-00-05_cam2.jpg,1080,1920,1435,1387,180,143
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 10-45-00-05_cam2.jpg,1080,1920,1463,1426,1080,1040
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 10-45-00-05_cam2.jpg,1080,1920,1765,1721,544,506
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 11-45-00-05_cam2.jpg,1080,1920,1056,1005,272,215
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 11-45-00-05_cam2.jpg,1080,1920,1082,1005,180,120
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 11-45-00-05_cam2.jpg,1080,1920,1469,1436,329,292
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 11-45-00-05_cam2.jpg,1080,1920,1352,1319,543,495
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 11-45-00-05_cam2.jpg,1080,1920,1895,1868,328,293
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 11-45-00-05_cam2.jpg,1080,1920,502,479,620,580
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 11-45-00-05_cam2.jpg,1080,1920,1429,1366,905,836
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 11-45-00-05_cam2.jpg,1080,1920,1092,1035,694,645
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 11-45-00-05_cam2.jpg,1080,1920,1573,1527,1029,973
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 11-45-00-05_cam2.jpg,1080,1920,1657,1633,712,684
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 11-45-00-05_cam2.jpg,1080,1920,720,682,607,554
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 11-45-00-05_cam2.jpg,1080,1920,131,94,297,241
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 12-00-00-05_cam2.jpg,1080,1920,1418,1360,875,833
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 12-00-00-05_cam2.jpg,1080,1920,634,603,173,137
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 12-00-00-05_cam2.jpg,1080,1920,720,671,166,124
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 12-00-00-05_cam2.jpg,1080,1920,400,345,407,329
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 12-00-00-05_cam2.jpg,1080,1920,276,240,658,611
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 12-00-00-05_cam2.jpg,1080,1920,643,590,1041,976
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 12-00-00-05_cam2.jpg,1080,1920,811,745,140,70
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 12-00-00-05_cam2.jpg,1080,1920,309,274,359,304
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 12-00-00-05_cam2.jpg,1080,1920,1752,1709,519,464
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 12-00-00-05_cam2.jpg,1080,1920,384,334,500,447
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 12-00-00-05_cam2.jpg,1080,1920,1409,1372,422,380
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 12-00-00-05_cam2.jpg,1080,1920,1209,1165,722,672
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 12-00-00-05_cam2.jpg,1080,1920,91,57,964,908
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 12-00-00-05_cam2.jpg,1080,1920,1159,1131,594,550
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 12-00-00-05_cam2.jpg,1080,1920,1565,1525,880,843
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 12-00-00-05_cam2.jpg,1080,1920,1684,1652,481,423
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 12-00-00-05_cam2.jpg,1080,1920,977,946,302,267
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 12-00-00-05_cam2.jpg,1080,1920,1567,1538,542,504
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 12-00-00-05_cam2.jpg,1080,1920,978,933,402,360
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 13-15-00-05_cam2.jpg,1080,1920,1180,1134,407,357
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 13-15-00-05_cam2.jpg,1080,1920,94,56,713,643
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 13-15-00-05_cam2.jpg,1080,1920,308,262,509,454
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 13-15-00-05_cam2.jpg,1080,1920,1355,1311,725,686
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 13-15-00-05_cam2.jpg,1080,1920,1294,1227,692,631
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 13-15-00-05_cam2.jpg,1080,1920,379,297,1049,984
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 13-15-00-05_cam2.jpg,1080,1920,922,868,555,515
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 13-15-00-05_cam2.jpg,1080,1920,1565,1511,974,929
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 13-15-00-05_cam2.jpg,1080,1920,1028,996,857,813
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 13-15-00-05_cam2.jpg,1080,1920,1086,1040,727,684
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 13-15-00-05_cam2.jpg,1080,1920,784,756,552,523
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 13-15-00-05_cam2.jpg,1080,1920,604,540,363,322
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 13-15-00-05_cam2.jpg,1080,1920,765,723,269,242
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 13-15-00-05_cam2.jpg,1080,1920,1199,1139,888,846
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 13-15-00-05_cam2.jpg,1080,1920,374,339,731,683
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 13-15-00-05_cam2.jpg,1080,1920,634,604,1031,1000
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 13-15-00-05_cam2.jpg,1080,1920,1030,993,1027,992
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 13-15-00-05_cam2.jpg,1080,1920,1061,990,584,526
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 11-00-00-05_cam2.jpg,1080,1920,966,886,557,484
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 11-00-00-05_cam2.jpg,1080,1920,1241,1182,789,727
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 11-00-00-05_cam2.jpg,1080,1920,490,439,967,905
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 11-00-00-05_cam2.jpg,1080,1920,1564,1489,906,835
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 11-00-00-05_cam2.jpg,1080,1920,1698,1643,334,268
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 11-00-00-05_cam2.jpg,1080,1920,1629,1585,980,921
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 11-00-00-05_cam2.jpg,1080,1920,301,268,524,466
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 11-00-00-05_cam2.jpg,1080,1920,1697,1629,797,713
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 11-00-00-05_cam2.jpg,1080,1920,334,292,227,155
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 11-00-00-05_cam2.jpg,1080,1920,1588,1546,373,308
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 11-00-00-05_cam2.jpg,1080,1920,1782,1753,989,956
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 11-00-00-05_cam2.jpg,1080,1920,1117,1077,490,458
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 11-00-00-05_cam2.jpg,1080,1920,266,238,687,651
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-15-00-05_cam2.jpg,1080,1920,797,730,202,164
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-15-00-05_cam2.jpg,1080,1920,1671,1600,872,817
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-15-00-05_cam2.jpg,1080,1920,588,542,263,202
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-15-00-05_cam2.jpg,1080,1920,146,108,922,871
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-15-00-05_cam2.jpg,1080,1920,541,497,400,339
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-15-00-05_cam2.jpg,1080,1920,1786,1747,655,606
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-15-00-05_cam2.jpg,1080,1920,1701,1662,993,954
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-15-00-05_cam2.jpg,1080,1920,332,306,596,566
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-15-00-05_cam2.jpg,1080,1920,1700,1671,1058,1017
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-15-00-05_cam2.jpg,1080,1920,262,224,992,951
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-15-00-05_cam2.jpg,1080,1920,49,34,807,779
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-15-00-05_cam2.jpg,1080,1920,52,27,805,775
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,991,927,1029,953
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,1659,1608,674,611
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,1523,1494,975,940
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,1333,1271,353,301
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,1584,1521,609,554
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,523,482,462,381
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,543,495,159,123
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,910,869,866,833
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,1080,1039,781,732
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,1504,1469,499,456
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,1219,1184,700,665
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,604,573,66,33
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,1477,1434,990,955
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,738,707,908,883
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,504,472,1072,1028
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,1240,1195,172,109
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,72,42,426,392
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,1478,1430,363,300
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,1685,1654,339,308
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,165,122,229,157
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,313,268,1030,988
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,1042,1005,142,103
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,1429,1390,1044,1001
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,704,663,683,642
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,913,881,936,902
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,63,44,293,264
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-00-00-05_cam2.jpg,1080,1920,1550,1504,777,722
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-45-00-05_cam2.jpg,1080,1920,739,660,648,570
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-45-00-05_cam2.jpg,1080,1920,296,251,670,613
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-45-00-05_cam2.jpg,1080,1920,1062,1012,165,111
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-45-00-05_cam2.jpg,1080,1920,435,366,899,832
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-45-00-05_cam2.jpg,1080,1920,1418,1370,448,392
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-45-00-05_cam2.jpg,1080,1920,718,685,836,795
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-45-00-05_cam2.jpg,1080,1920,1626,1586,208,164
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-45-00-05_cam2.jpg,1080,1920,1110,1062,387,338
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-45-00-05_cam2.jpg,1080,1920,121,82,188,121
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-45-00-05_cam2.jpg,1080,1920,1558,1528,868,840
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-45-00-05_cam2.jpg,1080,1920,1031,975,1058,1008
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-45-00-05_cam2.jpg,1080,1920,587,554,343,287
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-45-00-05_cam2.jpg,1080,1920,799,762,966,930
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-45-00-05_cam2.jpg,1080,1920,1473,1424,313,245
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-45-00-05_cam2.jpg,1080,1920,597,572,974,944
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-45-00-05_cam2.jpg,1080,1920,1411,1380,808,763
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-45-00-05_cam2.jpg,1080,1920,671,634,266,220
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-45-00-05_cam2.jpg,1080,1920,797,763,878,841
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-45-00-05_cam2.jpg,1080,1920,121,96,813,771
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-45-00-05_cam2.jpg,1080,1920,1343,1300,404,348
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-45-00-05_cam2.jpg,1080,1920,698,657,374,334
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-45-00-05_cam2.jpg,1080,1920,1287,1265,745,707
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 13-45-00-05_cam2.jpg,1080,1920,413,383,674,630
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 14-15-00-05_cam2.jpg,1080,1920,321,283,568,512
